"","timestamp_datetime","GC1_PM2_5","GC2_PM2_5","GC3_PM2_5","GC4_PM2_5","GC5_PM2_5","GC6_PM2_5","GC7_PM2_5","GC8_PM2_5","GC9_PM2_5","GC10_PM2_5"
"240148",2024-03-13 18:42:27,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240162",2024-03-13 18:42:41,NA,NA,0.12,NA,NA,NA,NA,NA,NA,NA
"240183",2024-03-13 18:43:02,NA,NA,NA,NA,NA,0.08,NA,NA,NA,NA
"240207",2024-03-13 18:43:26,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"240213",2024-03-13 18:43:32,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"240217",2024-03-13 18:43:36,NA,0.08,NA,NA,NA,NA,NA,NA,NA,NA
"240225",2024-03-13 18:43:44,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"240232",2024-03-13 18:43:51,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05
"240234",2024-03-13 18:43:53,NA,NA,NA,0.03,NA,NA,NA,NA,NA,NA
"240236",2024-03-13 18:43:55,NA,NA,NA,NA,NA,NA,0.03,NA,NA,NA
"240268",2024-03-13 18:44:27,0.09,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240282",2024-03-13 18:44:41,NA,NA,0.05,NA,NA,NA,NA,NA,NA,NA
"240303",2024-03-13 18:45:02,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"240327",2024-03-13 18:45:26,NA,NA,NA,NA,0.16,NA,NA,NA,NA,NA
"240333",2024-03-13 18:45:32,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"240337",2024-03-13 18:45:36,NA,0.12,NA,NA,NA,NA,NA,NA,NA,NA
"240345",2024-03-13 18:45:44,NA,NA,NA,NA,NA,NA,NA,NA,0.11,NA
"240352",2024-03-13 18:45:51,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.16
"240354",2024-03-13 18:45:53,NA,NA,NA,0.09,NA,NA,NA,NA,NA,NA
"240356",2024-03-13 18:45:55,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"240383",2024-03-13 18:46:22,NA,NA,0.19,NA,NA,NA,NA,NA,NA,NA
"240388",2024-03-13 18:46:27,0.32,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240423",2024-03-13 18:47:02,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"240447",2024-03-13 18:47:26,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"240453",2024-03-13 18:47:32,NA,NA,NA,NA,NA,NA,NA,0.18,NA,NA
"240457",2024-03-13 18:47:36,NA,0.45,NA,NA,NA,NA,NA,NA,NA,NA
"240465",2024-03-13 18:47:44,NA,NA,NA,NA,NA,NA,NA,NA,0.11,NA
"240472",2024-03-13 18:47:51,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"240474",2024-03-13 18:47:53,NA,NA,NA,0.43,NA,NA,NA,NA,NA,NA
"240476",2024-03-13 18:47:55,NA,NA,NA,NA,NA,NA,0.04,NA,NA,NA
"240503",2024-03-13 18:48:22,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"240508",2024-03-13 18:48:27,0.14,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240543",2024-03-13 18:49:02,NA,NA,NA,NA,NA,0.12,NA,NA,NA,NA
"240567",2024-03-13 18:49:26,NA,NA,NA,NA,0.29,NA,NA,NA,NA,NA
"240573",2024-03-13 18:49:32,NA,NA,NA,NA,NA,NA,NA,0.31,NA,NA
"240577",2024-03-13 18:49:36,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"240585",2024-03-13 18:49:44,NA,NA,NA,NA,NA,NA,NA,NA,0.29,NA
"240592",2024-03-13 18:49:51,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"240594",2024-03-13 18:49:53,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"240596",2024-03-13 18:49:55,NA,NA,NA,NA,NA,NA,0.08,NA,NA,NA
"240623",2024-03-13 18:50:22,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"240628",2024-03-13 18:50:27,0.09,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240663",2024-03-13 18:51:02,NA,NA,NA,NA,NA,0.17,NA,NA,NA,NA
"240687",2024-03-13 18:51:26,NA,NA,NA,NA,0.27,NA,NA,NA,NA,NA
"240693",2024-03-13 18:51:32,NA,NA,NA,NA,NA,NA,NA,0.08,NA,NA
"240697",2024-03-13 18:51:36,NA,0.16,NA,NA,NA,NA,NA,NA,NA,NA
"240705",2024-03-13 18:51:44,NA,NA,NA,NA,NA,NA,NA,NA,0.03,NA
"240712",2024-03-13 18:51:51,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"240714",2024-03-13 18:51:53,NA,NA,NA,0.16,NA,NA,NA,NA,NA,NA
"240716",2024-03-13 18:51:55,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"240743",2024-03-13 18:52:22,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"240748",2024-03-13 18:52:27,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240783",2024-03-13 18:53:02,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"240807",2024-03-13 18:53:26,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"240812",2024-03-13 18:53:31,NA,NA,NA,NA,NA,NA,NA,0.1,NA,NA
"240817",2024-03-13 18:53:36,NA,0.03,NA,NA,NA,NA,NA,NA,NA,NA
"240825",2024-03-13 18:53:44,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"240832",2024-03-13 18:53:51,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"240834",2024-03-13 18:53:53,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"240836",2024-03-13 18:53:55,NA,NA,NA,NA,NA,NA,0.05,NA,NA,NA
"240863",2024-03-13 18:54:22,NA,NA,0.14,NA,NA,NA,NA,NA,NA,NA
"240868",2024-03-13 18:54:27,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240903",2024-03-13 18:55:02,NA,NA,NA,NA,NA,0.12,NA,NA,NA,NA
"240927",2024-03-13 18:55:26,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"240932",2024-03-13 18:55:31,NA,NA,NA,NA,NA,NA,NA,0.18,NA,NA
"240937",2024-03-13 18:55:36,NA,0.05,NA,NA,NA,NA,NA,NA,NA,NA
"240945",2024-03-13 18:55:44,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"240952",2024-03-13 18:55:51,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"240954",2024-03-13 18:55:53,NA,NA,NA,0.21,NA,NA,NA,NA,NA,NA
"240956",2024-03-13 18:55:55,NA,NA,NA,NA,NA,NA,0.25,NA,NA,NA
"240983",2024-03-13 18:56:22,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"240988",2024-03-13 18:56:27,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241023",2024-03-13 18:57:02,NA,NA,NA,NA,NA,0.32,NA,NA,NA,NA
"241047",2024-03-13 18:57:26,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"241052",2024-03-13 18:57:31,NA,NA,NA,NA,NA,NA,NA,0.4,NA,NA
"241057",2024-03-13 18:57:36,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"241065",2024-03-13 18:57:44,NA,NA,NA,NA,NA,NA,NA,NA,0.11,NA
"241072",2024-03-13 18:57:51,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"241074",2024-03-13 18:57:53,NA,NA,NA,0.05,NA,NA,NA,NA,NA,NA
"241076",2024-03-13 18:57:55,NA,NA,NA,NA,NA,NA,0.07,NA,NA,NA
"241103",2024-03-13 18:58:22,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"241108",2024-03-13 18:58:27,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241143",2024-03-13 18:59:02,NA,NA,NA,NA,NA,0.12,NA,NA,NA,NA
"241167",2024-03-13 18:59:26,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"241172",2024-03-13 18:59:31,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"241177",2024-03-13 18:59:36,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"241185",2024-03-13 18:59:44,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"241192",2024-03-13 18:59:51,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"241194",2024-03-13 18:59:53,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"241196",2024-03-13 18:59:55,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"241209",2024-03-13 19:00:08,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241223",2024-03-13 19:00:22,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"241244",2024-03-13 19:00:43,NA,NA,NA,NA,NA,0.11,NA,NA,NA,NA
"241267",2024-03-13 19:01:06,NA,NA,NA,NA,0.11,NA,NA,NA,NA,NA
"241273",2024-03-13 19:01:12,NA,NA,NA,NA,NA,NA,NA,0.24,NA,NA
"241278",2024-03-13 19:01:17,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"241286",2024-03-13 19:01:25,NA,NA,NA,NA,NA,NA,NA,NA,0.35,NA
"241293",2024-03-13 19:01:32,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"241296",2024-03-13 19:01:35,NA,NA,NA,0.48,NA,NA,NA,NA,NA,NA
"241297",2024-03-13 19:01:36,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"241329",2024-03-13 19:02:08,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241343",2024-03-13 19:02:22,NA,NA,0.04,NA,NA,NA,NA,NA,NA,NA
"241364",2024-03-13 19:02:43,NA,NA,NA,NA,NA,0.09,NA,NA,NA,NA
"241387",2024-03-13 19:03:06,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"241393",2024-03-13 19:03:12,NA,NA,NA,NA,NA,NA,NA,0.29,NA,NA
"241398",2024-03-13 19:03:17,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"241406",2024-03-13 19:03:25,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"241413",2024-03-13 19:03:32,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"241416",2024-03-13 19:03:35,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"241417",2024-03-13 19:03:36,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"241449",2024-03-13 19:04:08,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241463",2024-03-13 19:04:22,NA,NA,0.02,NA,NA,NA,NA,NA,NA,NA
"241484",2024-03-13 19:04:43,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"241507",2024-03-13 19:05:06,NA,NA,NA,NA,0.17,NA,NA,NA,NA,NA
"241513",2024-03-13 19:05:12,NA,NA,NA,NA,NA,NA,NA,0.05,NA,NA
"241518",2024-03-13 19:05:17,NA,0.09,NA,NA,NA,NA,NA,NA,NA,NA
"241526",2024-03-13 19:05:25,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"241533",2024-03-13 19:05:32,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"241536",2024-03-13 19:05:35,NA,NA,NA,0.02,NA,NA,NA,NA,NA,NA
"241537",2024-03-13 19:05:36,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"241564",2024-03-13 19:06:03,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"241569",2024-03-13 19:06:08,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241604",2024-03-13 19:06:43,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"241627",2024-03-13 19:07:06,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"241633",2024-03-13 19:07:12,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"241638",2024-03-13 19:07:17,NA,0.05,NA,NA,NA,NA,NA,NA,NA,NA
"241646",2024-03-13 19:07:25,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"241653",2024-03-13 19:07:32,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"241656",2024-03-13 19:07:35,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA
"241657",2024-03-13 19:07:36,NA,NA,NA,NA,NA,NA,0.12,NA,NA,NA
"241684",2024-03-13 19:08:03,NA,NA,0.08,NA,NA,NA,NA,NA,NA,NA
"241689",2024-03-13 19:08:08,0.26,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241724",2024-03-13 19:08:43,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"241747",2024-03-13 19:09:06,NA,NA,NA,NA,0.14,NA,NA,NA,NA,NA
"241753",2024-03-13 19:09:12,NA,NA,NA,NA,NA,NA,NA,0.03,NA,NA
"241758",2024-03-13 19:09:17,NA,0.15,NA,NA,NA,NA,NA,NA,NA,NA
"241766",2024-03-13 19:09:25,NA,NA,NA,NA,NA,NA,NA,NA,0.14,NA
"241773",2024-03-13 19:09:32,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"241776",2024-03-13 19:09:35,NA,NA,NA,0.14,NA,NA,NA,NA,NA,NA
"241777",2024-03-13 19:09:36,NA,NA,NA,NA,NA,NA,0.07,NA,NA,NA
"241804",2024-03-13 19:10:03,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"241809",2024-03-13 19:10:08,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241844",2024-03-13 19:10:43,NA,NA,NA,NA,NA,0.22,NA,NA,NA,NA
"241867",2024-03-13 19:11:06,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"241873",2024-03-13 19:11:12,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"241878",2024-03-13 19:11:17,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"241886",2024-03-13 19:11:25,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"241893",2024-03-13 19:11:32,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08
"241896",2024-03-13 19:11:35,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"241897",2024-03-13 19:11:36,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"241924",2024-03-13 19:12:03,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"241929",2024-03-13 19:12:08,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241964",2024-03-13 19:12:43,NA,NA,NA,NA,NA,0.05,NA,NA,NA,NA
"241987",2024-03-13 19:13:06,NA,NA,NA,NA,0.36,NA,NA,NA,NA,NA
"241993",2024-03-13 19:13:12,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"241998",2024-03-13 19:13:17,NA,0.09,NA,NA,NA,NA,NA,NA,NA,NA
"242006",2024-03-13 19:13:25,NA,NA,NA,NA,NA,NA,NA,NA,0.35,NA
"242013",2024-03-13 19:13:32,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.12
"242016",2024-03-13 19:13:35,NA,NA,NA,0.25,NA,NA,NA,NA,NA,NA
"242017",2024-03-13 19:13:36,NA,NA,NA,NA,NA,NA,0.1,NA,NA,NA
"242044",2024-03-13 19:14:03,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"242049",2024-03-13 19:14:08,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242084",2024-03-13 19:14:43,NA,NA,NA,NA,NA,0.3,NA,NA,NA,NA
"242107",2024-03-13 19:15:06,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"242113",2024-03-13 19:15:12,NA,NA,NA,NA,NA,NA,NA,0.04,NA,NA
"242118",2024-03-13 19:15:17,NA,0.04,NA,NA,NA,NA,NA,NA,NA,NA
"242126",2024-03-13 19:15:25,NA,NA,NA,NA,NA,NA,NA,NA,0.18,NA
"242133",2024-03-13 19:15:32,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18
"242136",2024-03-13 19:15:35,NA,NA,NA,0.05,NA,NA,NA,NA,NA,NA
"242137",2024-03-13 19:15:36,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"242164",2024-03-13 19:16:03,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"242169",2024-03-13 19:16:08,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242204",2024-03-13 19:16:43,NA,NA,NA,NA,NA,0.07,NA,NA,NA,NA
"242227",2024-03-13 19:17:06,NA,NA,NA,NA,0.16,NA,NA,NA,NA,NA
"242233",2024-03-13 19:17:12,NA,NA,NA,NA,NA,NA,NA,0.09,NA,NA
"242238",2024-03-13 19:17:17,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"242246",2024-03-13 19:17:25,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"242253",2024-03-13 19:17:32,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05
"242256",2024-03-13 19:17:35,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"242257",2024-03-13 19:17:36,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"242284",2024-03-13 19:18:03,NA,NA,0.05,NA,NA,NA,NA,NA,NA,NA
"242289",2024-03-13 19:18:08,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242324",2024-03-13 19:18:43,NA,NA,NA,NA,NA,0.05,NA,NA,NA,NA
"242347",2024-03-13 19:19:06,NA,NA,NA,NA,0.51,NA,NA,NA,NA,NA
"242353",2024-03-13 19:19:12,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"242358",2024-03-13 19:19:17,NA,0.08,NA,NA,NA,NA,NA,NA,NA,NA
"242366",2024-03-13 19:19:25,NA,NA,NA,NA,NA,NA,NA,NA,0.15,NA
"242373",2024-03-13 19:19:32,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"242376",2024-03-13 19:19:35,NA,NA,NA,0.03,NA,NA,NA,NA,NA,NA
"242377",2024-03-13 19:19:36,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"242390",2024-03-13 19:19:49,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242404",2024-03-13 19:20:03,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"242424",2024-03-13 19:20:23,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"242448",2024-03-13 19:20:47,NA,NA,NA,NA,0.27,NA,NA,NA,NA,NA
"242453",2024-03-13 19:20:52,NA,NA,NA,NA,NA,NA,NA,0.58,NA,NA
"242459",2024-03-13 19:20:58,NA,0.06,NA,NA,NA,NA,NA,NA,NA,NA
"242466",2024-03-13 19:21:05,NA,NA,NA,NA,NA,NA,NA,NA,1.16,NA
"242474",2024-03-13 19:21:13,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2
"242477",2024-03-13 19:21:16,NA,NA,NA,0.13,NA,NA,0,NA,NA,NA
"242510",2024-03-13 19:21:49,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242524",2024-03-13 19:22:03,NA,NA,0.16,NA,NA,NA,NA,NA,NA,NA
"242544",2024-03-13 19:22:23,NA,NA,NA,NA,NA,0.48,NA,NA,NA,NA
"242568",2024-03-13 19:22:47,NA,NA,NA,NA,0.73,NA,NA,NA,NA,NA
"242573",2024-03-13 19:22:52,NA,NA,NA,NA,NA,NA,NA,0.34,NA,NA
"242579",2024-03-13 19:22:58,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"242586",2024-03-13 19:23:05,NA,NA,NA,NA,NA,NA,NA,NA,0.03,NA
"242594",2024-03-13 19:23:13,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2
"242597",2024-03-13 19:23:16,NA,NA,NA,0.03,NA,NA,0.31,NA,NA,NA
"242630",2024-03-13 19:23:49,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242644",2024-03-13 19:24:03,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA
"242664",2024-03-13 19:24:23,NA,NA,NA,NA,NA,0.02,NA,NA,NA,NA
"242688",2024-03-13 19:24:47,NA,NA,NA,NA,0.16,NA,NA,NA,NA,NA
"242693",2024-03-13 19:24:52,NA,NA,NA,NA,NA,NA,NA,0.39,NA,NA
"242699",2024-03-13 19:24:58,NA,0.05,NA,NA,NA,NA,NA,NA,NA,NA
"242706",2024-03-13 19:25:05,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"242714",2024-03-13 19:25:13,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04
"242717",2024-03-13 19:25:16,NA,NA,NA,0.12,NA,NA,0,NA,NA,NA
"242745",2024-03-13 19:25:44,NA,NA,0.11,NA,NA,NA,NA,NA,NA,NA
"242750",2024-03-13 19:25:49,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242784",2024-03-13 19:26:23,NA,NA,NA,NA,NA,0.32,NA,NA,NA,NA
"242808",2024-03-13 19:26:47,NA,NA,NA,NA,0.27,NA,NA,NA,NA,NA
"242813",2024-03-13 19:26:52,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"242819",2024-03-13 19:26:58,NA,0.07,NA,NA,NA,NA,NA,NA,NA,NA
"242826",2024-03-13 19:27:05,NA,NA,NA,NA,NA,NA,NA,NA,0.33,NA
"242834",2024-03-13 19:27:13,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05
"242837",2024-03-13 19:27:16,NA,NA,NA,0.18,NA,NA,0,NA,NA,NA
"242865",2024-03-13 19:27:44,NA,NA,0.22,NA,NA,NA,NA,NA,NA,NA
"242870",2024-03-13 19:27:49,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242904",2024-03-13 19:28:23,NA,NA,NA,NA,NA,0.12,NA,NA,NA,NA
"242928",2024-03-13 19:28:47,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"242933",2024-03-13 19:28:52,NA,NA,NA,NA,NA,NA,NA,0.07,NA,NA
"242939",2024-03-13 19:28:58,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"242946",2024-03-13 19:29:05,NA,NA,NA,NA,NA,NA,NA,NA,0.16,NA
"242954",2024-03-13 19:29:13,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"242957",2024-03-13 19:29:16,NA,NA,NA,0.05,NA,NA,0.02,NA,NA,NA
"242985",2024-03-13 19:29:44,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"242990",2024-03-13 19:29:49,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243024",2024-03-13 19:30:23,NA,NA,NA,NA,NA,0.12,NA,NA,NA,NA
"243048",2024-03-13 19:30:47,NA,NA,NA,NA,0.23,NA,NA,NA,NA,NA
"243053",2024-03-13 19:30:52,NA,NA,NA,NA,NA,NA,NA,0.28,NA,NA
"243059",2024-03-13 19:30:58,NA,0.17,NA,NA,NA,NA,NA,NA,NA,NA
"243066",2024-03-13 19:31:05,NA,NA,NA,NA,NA,NA,NA,NA,0.27,NA
"243074",2024-03-13 19:31:13,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35
"243077",2024-03-13 19:31:16,NA,NA,NA,0.29,NA,NA,0.42,NA,NA,NA
"243105",2024-03-13 19:31:44,NA,NA,0.26,NA,NA,NA,NA,NA,NA,NA
"243110",2024-03-13 19:31:49,0.43,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243144",2024-03-13 19:32:23,NA,NA,NA,NA,NA,0.33,NA,NA,NA,NA
"243168",2024-03-13 19:32:47,NA,NA,NA,NA,0.14,NA,NA,NA,NA,NA
"243173",2024-03-13 19:32:52,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"243179",2024-03-13 19:32:58,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA
"243186",2024-03-13 19:33:05,NA,NA,NA,NA,NA,NA,NA,NA,0.02,NA
"243194",2024-03-13 19:33:13,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05
"243197",2024-03-13 19:33:16,NA,NA,NA,0.38,NA,NA,0.05,NA,NA,NA
"243225",2024-03-13 19:33:44,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"243230",2024-03-13 19:33:49,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243264",2024-03-13 19:34:23,NA,NA,NA,NA,NA,0.16,NA,NA,NA,NA
"243288",2024-03-13 19:34:47,NA,NA,NA,NA,0.04,NA,NA,NA,NA,NA
"243293",2024-03-13 19:34:52,NA,NA,NA,NA,NA,NA,NA,0.12,NA,NA
"243299",2024-03-13 19:34:58,NA,0.12,NA,NA,NA,NA,NA,NA,NA,NA
"243306",2024-03-13 19:35:05,NA,NA,NA,NA,NA,NA,NA,NA,0.22,NA
"243314",2024-03-13 19:35:13,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11
"243317",2024-03-13 19:35:16,NA,NA,NA,0,NA,NA,0.11,NA,NA,NA
"243345",2024-03-13 19:35:44,NA,NA,0.25,NA,NA,NA,NA,NA,NA,NA
"243350",2024-03-13 19:35:49,0.12,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243384",2024-03-13 19:36:23,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"243408",2024-03-13 19:36:47,NA,NA,NA,NA,0.17,NA,NA,NA,NA,NA
"243413",2024-03-13 19:36:52,NA,NA,NA,NA,NA,NA,NA,0.17,NA,NA
"243419",2024-03-13 19:36:58,NA,0.12,NA,NA,NA,NA,NA,NA,NA,NA
"243426",2024-03-13 19:37:05,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"243434",2024-03-13 19:37:13,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"243437",2024-03-13 19:37:16,NA,NA,NA,0,NA,NA,0.04,NA,NA,NA
"243465",2024-03-13 19:37:44,NA,NA,0.16,NA,NA,NA,NA,NA,NA,NA
"243470",2024-03-13 19:37:49,0.09,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243504",2024-03-13 19:38:23,NA,NA,NA,NA,NA,0.07,NA,NA,NA,NA
"243528",2024-03-13 19:38:47,NA,NA,NA,NA,0.15,NA,NA,NA,NA,NA
"243533",2024-03-13 19:38:52,NA,NA,NA,NA,NA,NA,NA,0.07,NA,NA
"243539",2024-03-13 19:38:58,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"243546",2024-03-13 19:39:05,NA,NA,NA,NA,NA,NA,NA,NA,0.21,NA
"243554",2024-03-13 19:39:13,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05
"243557",2024-03-13 19:39:16,NA,NA,NA,0.05,NA,NA,0.1,NA,NA,NA
"243571",2024-03-13 19:39:30,0.11,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243585",2024-03-13 19:39:44,NA,NA,0.05,NA,NA,NA,NA,NA,NA,NA
"243604",2024-03-13 19:40:03,NA,NA,NA,NA,NA,0.07,NA,NA,NA,NA
"243629",2024-03-13 19:40:28,NA,NA,NA,NA,0.21,NA,NA,NA,NA,NA
"243634",2024-03-13 19:40:33,NA,NA,NA,NA,NA,NA,NA,0.69,NA,NA
"243640",2024-03-13 19:40:39,NA,0.11,NA,NA,NA,NA,NA,NA,NA,NA
"243647",2024-03-13 19:40:46,NA,NA,NA,NA,NA,NA,NA,NA,0.07,NA
"243654",2024-03-13 19:40:53,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07
"243657",2024-03-13 19:40:56,NA,NA,NA,0.07,NA,NA,0,NA,NA,NA
"243691",2024-03-13 19:41:30,0.14,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243705",2024-03-13 19:41:44,NA,NA,0.03,NA,NA,NA,NA,NA,NA,NA
"243724",2024-03-13 19:42:03,NA,NA,NA,NA,NA,0.31,NA,NA,NA,NA
"243749",2024-03-13 19:42:28,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"243754",2024-03-13 19:42:33,NA,NA,NA,NA,NA,NA,NA,0.02,NA,NA
