"","time","GC1_PM2_5","GC2_PM2_5","GC3_PM2_5","GC4_PM2_5","GC5_PM2_5","GC6_PM2_5","GC7_PM2_5","GC8_PM2_5","GC9_PM2_5","GC10_PM2_5"
"737",2024-03-18 04:20:00,0.024,0.108333333333333,0.038,0.03,0.166,0.135,0,0.0916666666666667,0.101666666666667,0.13
"738",2024-03-18 04:30:00,0.118,0.086,0.094,0.158,0.154,0,0.032,0.062,0.132,0.082
"739",2024-03-18 04:40:00,0.926,0.692,0.5,0.61,0.852,0.932,0.356,0.794,0.452,0.77
"740",2024-03-18 04:50:00,1.444,1.136,1.218,1.592,1.086,1.536,0.808,1.486,1.418,1.3
"741",2024-03-18 05:00:00,15.798,10.12,20.246,18.588,14.1,18.726,16.15,13.546,20.684,22.774
"742",2024-03-18 05:10:00,8.11166666666667,NA,8.284,7.606,6.386,10.352,7.28,5.818,8.932,9.574
"743",2024-03-18 05:20:00,3.226,NA,3.748,4.125,3.72,4.518,4.085,3.46,3.846,4.712
"744",2024-03-18 05:30:00,1.002,NA,1.074,NA,NA,1.124,NA,NA,1.012,0.976
"745",2024-03-18 05:40:00,0.612,NA,0.308,NA,0.275,0.3,NA,NA,0.238,0.476
"746",2024-03-18 05:50:00,1.384,NA,0.828,NA,1.006,1.08,NA,NA,1.042,0.904
"747",2024-03-18 06:00:00,0.792,NA,0.225,0.4675,0.548333333333333,0.75,0.275,0.6775,0.484,0.448
"748",2024-03-18 06:10:00,0.674,NA,0.148,0.254,0.432,0.528333333333333,0.168,0.498,0.36,0.098
"749",2024-03-18 06:20:00,0.746,NA,0.19,0.29,0.488,0.45,0.07,0.17,0.433333333333333,0.278
"750",2024-03-18 06:30:00,0.908,NA,0.404,0.38,0.614,0.464,NA,NA,0.422,0.262
"751",2024-03-18 06:40:00,1.244,NA,0.62,0.68,NA,1.078,NA,NA,NA,0.31
"752",2024-03-18 06:50:00,1.414,NA,NA,NA,NA,1.335,NA,NA,NA,NA
"753",2024-03-18 07:00:00,1.21,NA,NA,NA,NA,NA,NA,NA,NA,NA
"754",2024-03-18 07:10:00,1.14166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA
"755",2024-03-18 07:20:00,1.132,NA,NA,NA,NA,NA,NA,NA,NA,NA
"756",2024-03-18 07:30:00,1.682,NA,NA,NA,NA,NA,NA,NA,NA,NA
"757",2024-03-18 07:40:00,1.808,NA,NA,NA,NA,NA,NA,NA,NA,NA
"758",2024-03-18 07:50:00,1.868,NA,NA,NA,NA,NA,NA,NA,NA,NA
"759",2024-03-18 08:00:00,2.22,NA,NA,NA,NA,NA,NA,NA,NA,NA
"760",2024-03-18 08:10:00,2.39333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA
"761",2024-03-18 16:10:00,7.656,NA,NA,NA,NA,NA,NA,NA,NA,NA
"762",2024-03-18 16:20:00,7.184,NA,NA,NA,NA,NA,NA,NA,NA,NA
"763",2024-03-18 16:30:00,7.396,NA,NA,NA,NA,NA,NA,NA,NA,NA
"764",2024-03-18 16:40:00,6.788,NA,NA,NA,NA,NA,NA,NA,NA,NA
"765",2024-03-18 16:50:00,6.996,NA,NA,NA,NA,NA,NA,NA,NA,NA
"766",2024-03-18 17:00:00,6.87666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA
"767",2024-03-18 17:10:00,6.91666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA
