,GC-1,GC-2,GC-3,GC-4,GC-5,GC-6,GC-7,GC-8
8894,1.613,0.102,0.124,1.718,0.346,,,8.463000000000001
8895,1.675,0.091,0.047,1.509,0.407,,,8.271
8896,1.3130000000000002,0.061,0.047,1.489,0.385,,,7.507
8897,1.265,0.087,0.028,1.28,0.427,,,7.78
8898,1.2045,0.074,0.079,1.4409999999999998,0.248,,,7.959
8899,1.361,0.308,0.047,1.636,0.314,,,7.944
8900,1.243,0.145,0.137,1.244,0.322,,,8.221
8901,1.269,0.1169999999999999,0.096,1.827,0.334,,,8.494
8902,1.707,0.096,0.113,1.616,0.2825,,,8.31
8903,1.615,0.144,0.159,1.886,0.359,,,7.879
8904,1.739,0.2239999999999999,0.09,2.0380000000000003,0.339,,,7.824
8905,1.575,0.094,0.1009999999999999,1.988,0.297,,,7.958
8906,1.79,0.0829999999999999,0.125,1.947,0.354,,,7.564
8907,2.194,0.188,0.155,1.936,0.2725,,,7.286
8908,2.569,0.216,0.216,2.044,0.455,,,7.107
8909,1.418,0.308,0.204,1.825,0.5135,,,7.286
8910,1.386,0.433,0.432,1.7040000000000002,0.6114999999999999,,,7.23
8911,1.488,0.34,0.398,1.759,0.639,,,7.545
8912,1.474,0.525,0.407,1.954,0.642,,,7.526
8913,1.313,0.4609999999999999,0.528,1.966,0.518,,,7.888
8914,0.916,0.531,0.573,1.714,0.364,,,7.987
8915,0.909,0.608,0.558,1.802,0.489,,,8.108
8916,0.754,0.562,0.6990000000000001,1.911,0.386,,,7.666
8917,0.7669999999999999,0.439,0.969,1.785,0.276,,,7.887
8918,0.5569999999999999,1.076,1.4220000000000002,1.941,0.365,,,7.625
8919,0.6990000000000001,1.139,1.624,1.845,0.277,,,7.278
8920,0.415,1.741,1.702,1.017,0.38,,,7.4
8921,0.3379999999999999,2.185,1.076,0.27,0.474,,,7.524
8922,0.243,1.774,0.896,0.408,0.46,,,7.454000000000001
8923,0.324,1.15,2.976,0.5419999999999999,0.526,,,7.606
8924,0.29,0.73,0.94,0.452,0.4679999999999999,,,7.414
8925,0.388,0.681,0.731,0.295,0.448,,,7.211
8926,0.304,0.575,1.362,0.442,0.522,,,7.494
8927,0.205,0.778,0.67,0.5519999999999999,0.588,,,6.960000000000001
8928,0.259,0.7,1.1349999999999998,0.504,0.6,,,6.274
8929,0.2249999999999999,0.631,0.648,0.3239999999999999,0.522,,,5.88
8930,0.1699999999999999,0.975,1.896,0.134,0.581,,,5.234
8931,0.142,1.546,0.523,0.134,0.653,,,5.288
8932,0.3025,1.34,0.585,0.175,0.563,,,5.376
8933,0.149,0.827,0.5309999999999999,0.153,0.511,,,5.4510000000000005
8934,0.305,0.263,0.5980000000000001,0.191,0.476,,,4.989
8935,0.252,0.328,0.527,0.129,0.481,,,4.813000000000001
8936,0.143,0.169,0.5249999999999999,0.091,0.471,,,4.266
8937,0.105,0.152,0.5700000000000001,0.153,0.6930000000000001,,,4.005
8938,0.245,0.3389999999999999,0.321,0.031,0.898,,,3.449
8939,0.28,0.308,0.504,0.162,0.6930000000000001,,,3.003
8940,0.2169999999999999,0.369,2.288,0.287,0.5660000000000001,,,3.175
8941,0.407,0.253,0.282,0.232,0.524,,,2.568
8942,0.444,0.353,2.885,0.265,0.617,,,2.6950000000000003
8943,0.294,0.171,3.913,0.206,0.626,,,2.65
8944,0.17,0.252,1.577,0.182,0.546,,,2.635
8945,0.777,0.628,0.955,0.217,0.471,,,2.775
8946,0.402,0.5710000000000001,0.6539999999999999,0.161,0.55,,,2.707
8947,0.366,0.592,1.443,0.096,0.624,,,2.537
8948,0.433,0.612,1.2959999999999998,0.175,0.5249999999999999,,,2.536
8949,0.478,0.5840000000000001,1.956,0.078,0.641,,,2.7960000000000003
8950,0.476,0.524,3.082,0.222,0.4549999999999999,,,2.706
8951,0.258,0.4639999999999999,1.275,0.199,0.528,,,2.774
8952,0.538,0.537,1.104,0.127,0.6819999999999999,,,2.7220000000000004
8953,0.386,0.443,1.034,0.248,0.706,,,2.599
8954,0.3189999999999999,0.413,2.941,0.193,0.499,,,2.588
8955,0.36,0.408,2.189,0.227,0.8029999999999999,,,2.641
8956,0.237,0.683,1.472,0.199,0.784,,,2.8835
8957,0.205,1.6309999999999998,1.507,0.31,0.6719999999999999,,,2.7960000000000003
8958,0.144,1.773,1.289,0.304,0.868,,,2.808
8959,0.371,1.551,1.327,0.275,0.698,,,2.973
8960,0.541,1.674,1.503,0.204,0.607,,,2.971
8961,0.274,1.627,1.537,0.141,0.67,,,3.552
8962,0.305,1.737,1.441,0.05,0.661,,,3.727
8963,0.769,2.581,1.545,0.012,0.624,,,3.747
8964,2.743,2.55,1.302,0.032,0.573,,,3.959
8965,0.442,1.987,1.356,0.053,0.5800000000000001,,,3.888
8966,0.2159999999999999,1.83,1.2925,0.061,0.619,,,4.069
8967,0.237,1.824,1.253,0.039,0.456,,,4.291
8968,0.205,1.725,1.134,0.095,0.554,,,4.369
8969,0.174,1.662,1.177,0.059,0.641,,,4.282
8970,0.282,1.881,1.233,0.097,0.595,,,4.289
8971,0.214,2.48,1.0870000000000002,0.046,0.471,,,4.443
8972,0.279,3.224,1.347,0.174,0.435,,,4.189
8973,0.324,2.806,1.257,0.312,0.437,,,4.363
8974,0.228,2.093,1.227,0.315,0.488,,,4.411
8975,0.223,1.895,1.281,0.351,0.3199999999999999,,,3.957
8976,0.135,2.511,1.26,0.346,0.5760000000000001,,,4.077
8977,0.206,2.26,1.1880000000000002,0.322,0.4579999999999999,,,4.522
8978,0.15,2.165,1.223,0.305,0.639,,,4.482
8979,0.192,2.8600000000000003,1.252,0.417,0.437,,,4.158
8980,0.172,3.02,1.31,0.319,0.41,,,4.82
8981,0.148,3.067,1.504,0.26,0.39,,,5.531000000000001
8982,0.173,2.511,1.33,0.359,0.49,,,6.066000000000001
8983,0.123,2.097,1.323,0.325,0.293,,,5.978999999999999
8984,0.271,2.897,1.481,0.328,0.439,,,6.035
8985,0.1149999999999999,2.289,1.498,0.23,0.411,,,6.3
8986,0.178,1.911,1.339,0.318,0.378,,,6.339
8987,0.119,2.1950000000000003,1.474,0.296,0.3329999999999999,,,6.7
8988,0.1159999999999999,1.536,1.318,0.263,0.258,,,6.567
8989,0.149,1.903,1.362,0.376,0.429,,,6.967
8990,0.153,2.294,1.348,0.32,0.177,,,7.025
8991,0.437,1.834,1.499,0.362,0.316,,,6.785
8992,0.176,2.228,1.3285,0.3309999999999999,0.304,,,6.835
8993,0.156,1.931,1.326,0.421,0.128,,,6.988
8994,0.106,1.951,1.444,0.369,0.285,,,7.029999999999999
8995,0.241,2.447,1.626,0.295,0.162,,,6.924
8996,0.2,4.064,1.493,0.382,0.258,,,7.07
8997,0.0839999999999999,3.768,1.551,0.214,0.254,,,7.262
8998,0.288,2.869,1.524,0.3259999999999999,0.258,,,7.297000000000001
8999,0.154,2.272,1.602,0.382,0.198,,,7.064
9000,0.249,4.518000000000001,4.463,0.426,0.12,,,7.076
9001,0.523,4.926,1.59,0.434,0.257,,,7.148
9002,0.5900000000000001,5.647,1.58,0.426,0.352,,,7.535
9003,0.881,5.895,1.738,0.294,0.5,,,7.129
9004,0.736,5.371,1.704,0.352,0.592,,,7.284
9005,0.6990000000000001,3.46,1.5779999999999998,0.35,0.135,,,6.923
9006,0.933,2.481,1.68,0.471,0.062,,,7.585
9007,1.061,2.2590000000000003,1.632,0.4519999999999999,0.129,,,7.303
9008,1.117,2.135,1.584,0.369,1.076,,,7.244
9009,1.281,1.539,1.737,0.353,0.289,,,6.949
9010,1.0590000000000002,1.533,1.556,0.382,0.213,,,7.047000000000001
9011,1.017,1.851,1.4420000000000002,0.4419999999999999,0.062,,,6.98
9012,0.833,2.579,1.576,0.291,0.6980000000000001,,,7.134
9013,0.95,2.516,1.292,0.555,0.072,,,7.159000000000001
9014,0.833,2.438,1.073,0.421,0.01,,,6.872
9015,1.011,1.918,1.19,0.529,0.005,,,6.539
9016,1.1749999999999998,1.724,1.28,0.434,0.0,,,5.6850000000000005
9017,0.971,1.6525,1.085,0.387,0.0,,,6.016
9018,0.698,1.558,1.084,0.487,0.0,,,5.647
9019,0.629,1.173,1.123,0.583,0.048,,,5.382
9020,1.025,1.522,1.111,0.489,0.059,,,5.446
9021,0.985,1.887,1.116,0.736,0.075,,,5.622999999999999
9022,0.954,3.362,0.868,0.57,0.011,,,6.051
9023,1.065,5.446,1.009,0.835,0.0,,,6.029
9024,1.122,6.7620000000000005,1.214,1.104,0.0,,,5.481
9025,1.134,6.909000000000001,0.813,0.76,0.0,,,5.705
9026,1.037,6.0445,0.704,0.679,0.0,,,5.27
9027,1.105,4.547000000000001,0.6,0.781,0.0,,,5.484999999999999
9028,1.117,2.47,0.511,0.685,0.0,,,5.529999999999999
9029,1.1629999999999998,1.906,0.55,0.534,0.0,,,5.49
9030,1.443,0.589,0.745,0.584,0.0,,,5.439
9031,1.28,0.074,0.334,0.604,0.0,,,5.2330000000000005
9032,1.231,0.122,0.124,0.4039999999999999,0.0,,,4.955
9033,1.262,0.179,0.045,0.498,0.0,,,4.583
9034,1.445,0.397,0.009,0.7010000000000001,3.395,,,4.925
9035,1.375,0.3349999999999999,0.012,0.768,2.825,,,5.036
9036,1.159,0.397,0.013,0.8460000000000001,2.34,,,4.998
9037,1.485,0.055,0.022,0.84,2.44,,,5.093
9038,1.289,0.061,0.007,0.829,2.867,,,5.324
9039,1.302,0.013,0.036,0.944,2.4560000000000004,,,5.202
9040,1.402,0.002,0.3335,1.036,2.386,,,5.275
9041,1.3239999999999998,0.0,0.028,0.8210000000000001,2.268,,,5.071
9042,1.399,0.046,0.087,0.8109999999999999,2.835,,,5.183
9043,1.4489999999999998,0.058,0.104,0.837,1.946,,,5.223
9044,1.403,0.002,0.063,0.61,2.68,,,5.391
9045,1.631,0.036,0.018,0.8340000000000001,2.1975,,,5.311999999999999
9046,1.539,0.053,0.143,0.8699999999999999,2.789,,,5.307
9047,1.733,0.071,0.093,0.926,2.5650000000000004,,,5.101
9048,1.485,0.104,0.6120000000000001,0.7709999999999999,2.79,,,5.138
9049,1.248,0.166,0.119,1.629,2.616,,,5.368
9050,1.448,0.088,0.22,0.972,2.405,,,5.332000000000001
9051,1.4409999999999998,0.174,0.142,0.914,2.08,,,5.363
9052,1.363,0.2289999999999999,0.0559999999999999,0.8160000000000001,2.239,,,5.213
9053,1.346,0.113,0.104,0.8759999999999999,2.13,,,5.297000000000001
9054,1.442,0.0689999999999999,0.075,1.1389999999999998,1.951,,,5.005
9055,1.286,0.05,0.134,0.216,2.277,,,4.956
9056,1.662,0.192,0.464,0.217,2.354,,,4.761
9057,1.712,0.109,0.25,0.133,2.53,,,4.98
9058,2.686,0.174,0.259,0.06,2.378,,,4.871
9059,1.012,0.094,0.092,0.183,2.575,,,4.923
9060,1.373,0.073,0.675,0.619,2.5860000000000003,,,4.505
9061,1.914,0.104,0.064,0.5680000000000001,2.802,,,4.454
9062,0.483,0.295,0.023,0.6689999999999999,2.526,,,4.177
9063,0.572,0.099,0.208,0.503,2.72,,,4.177
9064,0.77,0.046,0.101,0.538,2.709,,,4.082
9065,0.764,0.146,0.103,0.376,2.677,,,4.152
9066,0.456,0.1535,0.08,0.4059999999999999,2.504,,,4.024
9067,0.061,0.105,0.093,0.342,2.7825,,,3.868
9068,0.003,0.194,0.144,0.255,2.6405,,,3.754
9069,0.016,0.073,0.111,0.069,3.1125,,,3.784
9070,0.09,0.179,0.229,0.126,3.244,,,4.263
9071,0.06,0.238,0.126,0.052,2.9000000000000004,,,4.392
9072,0.012,0.133,0.185,0.008,3.26,,,4.364
9073,0.917,0.356,0.111,0.0,3.101,,,4.397
9074,0.06,0.14,1.406,0.0,3.262,,,4.856
9075,0.136,0.0849999999999999,0.453,0.002,3.156,,,4.766
9076,0.1159999999999999,0.126,0.2289999999999999,0.004,3.131,,,4.54
9077,0.037,0.208,0.205,0.0065,3.0415,,,4.6690000000000005
9078,0.104,0.144,0.7949999999999999,0.0425,2.749,,,4.702999999999999
9079,0.0225,0.19,0.23,0.201,2.734,,,4.517
9080,0.1,0.161,0.275,0.113,2.5885,,,4.604
9081,0.236,0.256,0.216,1.304,2.605,,,4.6690000000000005
9082,0.252,0.205,0.153,1.821,2.698,,,4.5440000000000005
9083,0.344,0.123,0.179,0.8480000000000001,2.6790000000000003,,,4.732
9084,0.1689999999999999,0.102,0.3399999999999999,0.8845000000000001,2.8465,,,4.496
9085,0.095,0.087,0.279,0.7889999999999999,3.3,,,5.147
9086,0.181,0.126,0.7130000000000001,0.287,3.1865,,,5.041
9087,0.235,0.059,0.236,0.5205,3.321,,,4.7010000000000005
9088,0.068,0.186,0.917,0.42,3.1615,,,4.6
9089,0.069,0.1669999999999999,0.942,0.592,3.324,,,4.703
9090,0.128,0.075,0.985,0.914,3.343,,,4.718
9091,0.091,0.274,1.153,1.063,3.355,,,4.824999999999999
9092,0.196,0.6040000000000001,1.467,0.869,3.0415,,,4.591
9093,0.1989999999999999,0.515,2.413,1.253,3.21,,,4.619
9094,0.172,0.506,1.36,0.749,3.116,,,4.862
9095,0.215,0.4045,1.181,1.014,2.951,,,5.0
9096,0.201,0.949,1.147,1.067,2.9525,,,4.615
9097,0.289,1.076,1.279,1.128,3.1115,,,4.814
9098,0.159,0.5860000000000001,1.42,1.206,3.169,,,4.902
9099,0.199,0.752,1.386,1.186,3.3615,,,5.347
9100,0.1699999999999999,0.692,1.185,1.03,3.896,,,5.380000000000001
9101,0.294,0.683,1.146,0.981,4.128,,,5.522
9102,0.315,0.883,1.345,1.065,4.395,,,5.525
9103,0.3319999999999999,1.22,1.234,1.178,4.4135,,,5.2620000000000005
9104,0.204,1.018,1.246,1.162,4.144,,,5.477
9105,0.374,0.849,1.28,0.924,4.3625,,,5.777
9106,0.326,1.215,1.1509999999999998,0.842,4.622999999999999,,,5.797000000000001
9107,0.341,1.393,1.0925,0.8440000000000001,4.766,,,5.75
9108,0.383,1.247,1.267,0.786,4.6115,,,6.0
9109,0.6539999999999999,1.353,1.297,0.758,4.84,,,5.988
9110,0.174,1.41,1.31,0.903,4.404,,,6.008
9111,0.2249999999999999,1.431,1.314,0.752,4.635,,,6.146000000000001
9112,0.312,1.158,1.403,0.673,4.640000000000001,,,6.286
9113,0.4559999999999999,1.232,1.291,0.63,4.595000000000001,,,6.492
9114,0.439,1.125,1.394,0.529,6.2965,,,6.774
9115,1.092,0.933,1.4300000000000002,0.622,4.944,,,7.152
9116,0.398,1.0,1.414,0.56,5.1135,,,7.297000000000001
9117,0.493,1.34,1.201,0.671,9.63,,,7.04
9118,0.233,0.997,1.25,0.664,5.379,,,7.631
9119,0.1569999999999999,1.093,1.086,0.753,4.584,,,7.420999999999999
9120,0.236,4.372,1.152,0.501,4.853,,,7.478999999999999
9121,0.123,11.103,1.163,0.451,4.478,,,7.255
9122,0.155,18.614,1.374,0.5800000000000001,3.903,,,7.602
9123,0.173,15.588,1.309,0.634,3.9065,,,7.246
9124,0.199,7.777,1.149,0.745,3.556,,,7.475
9125,0.35,6.175000000000001,1.179,0.629,3.54,,,7.21
9126,0.254,2.805,1.1509999999999998,0.703,5.177,,,7.997999999999999
9127,0.295,2.4610000000000003,1.05,0.486,4.9190000000000005,,,7.763
9128,0.164,1.867,1.147,0.6960000000000001,4.058,,,7.617000000000001
9129,0.298,1.998,1.1709999999999998,0.624,3.94,,,7.804
9130,0.238,2.3,1.331,0.65,4.4575,,,7.979999999999999
9131,0.333,2.25,1.109,0.601,4.0920000000000005,,,8.256
9132,0.4559999999999999,1.902,1.016,0.613,3.5329999999999995,,,8.397
9133,1.72,2.768,1.387,0.579,3.702,,,8.308
9134,3.959,2.7350000000000003,1.158,0.5599999999999999,3.756,,,8.289
9135,0.904,2.293,1.046,0.551,3.6975,,,7.962
9136,0.624,2.41,1.13,0.704,3.63,,,8.453
9137,0.804,2.895,1.002,0.6439999999999999,3.817,,,8.292
9138,0.8220000000000001,2.599,1.0779999999999998,0.913,3.639,,,8.614
9139,1.067,2.545,1.119,0.714,3.846,,,8.141
9140,0.948,2.046,1.329,0.6819999999999999,4.323,,,7.987
9141,1.539,2.103,1.089,0.707,4.474,,,8.043
9142,1.785,2.286,1.282,0.628,4.197,,,8.315999999999999
9143,1.677,2.369,1.151,0.7150000000000001,4.174,,,8.365
9144,1.216,2.424,1.286,0.866,4.246,,,8.529
9145,1.999,2.992,1.263,0.694,4.018,,,8.289
9146,1.805,2.5460000000000003,1.295,0.72,3.6685,,,8.545
9147,4.522,1.318,1.198,0.755,3.833,,,8.401
9148,4.699,1.885,3.202,0.879,3.775,,,8.302
9149,1.7374999999999998,1.879,1.28,0.903,3.663,,,8.474
9150,1.332,1.828,1.665,1.06,3.369,,,8.482
9151,0.8180000000000001,2.048,1.253,0.8380000000000001,3.4115,,,8.828
9152,0.808,2.204,1.4009999999999998,0.886,2.934,,,8.304
9153,0.798,2.305,1.423,0.903,3.607,,,8.494
9154,0.588,2.631,1.473,0.845,3.047,,,8.373000000000001
9155,0.681,3.168,1.563,1.046,3.1085000000000003,,,8.216999999999999
9156,0.569,3.695,1.281,0.985,2.801,,,8.248000000000001
9157,0.495,3.744,1.62,0.728,2.9235,,,8.225000000000001
9158,0.474,3.795,1.465,0.8109999999999999,2.785,,,8.195
9159,0.3389999999999999,3.5860000000000003,1.289,0.677,2.6945,,,8.05
9160,0.56,3.58,1.268,0.771,2.7335000000000003,,,8.122
9161,0.423,3.982,1.332,0.668,3.045,,,7.878
9162,0.5589999999999999,4.343999999999999,1.105,0.843,2.917,,,7.397
9163,0.648,3.934,1.042,0.73,2.783,,,7.676
9164,1.0470000000000002,4.359,0.998,0.784,3.0285,,,7.702999999999999
9165,1.159,3.956,1.023,0.576,2.865,,,7.548
9166,1.045,3.633,0.994,0.578,3.0815,,,7.139
9167,1.035,3.433,1.029,0.613,2.611,,,6.62
9168,1.076,2.726,1.033,0.633,2.503,,,6.331
9169,0.982,2.417,0.849,0.591,2.458,,,5.197
9170,0.863,1.883,0.915,0.5,2.465,,,5.0
9171,1.412,1.614,0.888,0.436,2.175,,,5.235
9172,2.108,1.451,1.119,0.3219999999999999,2.2350000000000003,,,5.035
9173,2.596,1.468,1.536,0.314,2.3465,,,5.0920000000000005
9174,2.83,1.437,2.474,0.389,2.1685,,,4.823
9175,2.803,1.311,2.749,0.356,3.713,,,5.209
9176,2.98,1.3050000000000002,3.202,0.505,2.4875,,,5.274
9177,3.277,1.474,3.016,0.193,2.575,,,5.331
9178,3.319,1.814,3.271,0.191,2.324,,,5.4510000000000005
9179,3.536,2.258,2.976,0.193,2.045,,,4.541
9180,3.547,2.52,2.657,0.075,2.0620000000000003,,,3.989
9181,4.05,2.0860000000000003,2.751,0.205,2.0315,,,3.972
9182,3.877,2.124,2.2465,0.127,1.98,,,5.098
9183,4.176,2.318,3.053,0.147,1.6965,,,6.236000000000001
9184,4.348,2.463,2.1710000000000003,0.124,2.243,,,6.194000000000001
9185,4.875,2.248,1.935,0.15,2.6125,,,6.1530000000000005
9186,4.577999999999999,2.035,2.147,0.208,2.4930000000000003,,,6.385999999999999
9187,4.55,1.979,1.593,0.236,4.0,,,5.629
9188,4.728,2.431,1.335,0.087,6.449999999999999,,,5.495
9189,5.532,1.976,0.963,0.1669999999999999,4.035,,,5.045
9190,4.888999999999999,1.418,0.903,0.268,4.1615,,,5.987
9191,4.48,1.164,1.0590000000000002,0.156,4.5465,,,6.94
9192,4.515000000000001,1.2200000000000002,1.713,0.1969999999999999,4.5035,,,5.408
9193,4.535,0.652,1.877,0.219,3.878,,,5.7940000000000005
9194,4.476,0.439,1.907,0.409,4.0965,,,6.0600000000000005
9195,4.15,0.345,2.012,0.337,3.677,,,5.793
9196,3.995,0.591,1.4409999999999998,0.272,3.423,,,5.148
9197,4.369,0.636,1.966,0.363,3.368,,,4.932
9198,4.383,0.824,1.682,0.391,3.9025,,,4.102
9199,4.059,0.915,1.65,0.399,3.023,,,3.722
9200,3.999,1.004,1.719,0.265,5.862,,,3.723
9201,4.066,1.365,1.299,0.33,14.217,,,3.548
9202,3.851,1.185,1.325,0.419,9.368,,,3.459
9203,5.138999999999999,1.231,1.135,0.365,3.292,,,3.522
9204,3.926,1.153,1.202,0.439,2.735,,,4.082
9205,2.7110000000000003,1.313,2.047,0.62,2.922,,,4.071
9206,2.742,1.323,0.8720000000000001,0.419,3.04,,,4.371
9207,2.603,1.499,1.182,0.5760000000000001,3.8035,,,4.338
9208,2.839,1.374,1.132,0.529,3.6135,,,4.157
9209,3.3175,1.322,1.028,0.506,3.7515,,,3.868
9210,3.334,1.057,1.513,0.46,4.327999999999999,,,3.991
9211,3.1565000000000003,1.086,0.8925,0.711,4.335,,,3.812
9212,3.103,0.891,0.52,0.73,3.891,,,3.853
9213,2.815,0.981,0.6519999999999999,0.768,4.0865,,,3.816
9214,2.834,0.904,0.5650000000000001,0.983,3.9935,,,3.705
9215,2.355,0.737,0.6950000000000001,1.0419999999999998,4.14,,,3.82
9216,3.189,0.72,0.764,1.5499999999999998,4.195,,,4.128
9217,2.7425,0.8069999999999999,1.069,1.725,3.784,,,4.144
9218,2.052,0.77,1.106,2.009,3.9435,,,4.082000000000001
9219,0.958,0.893,1.138,2.16,3.527,,,4.077
9220,0.712,1.0579999999999998,1.207,3.385,3.627,,,4.296
9221,0.8089999999999999,1.053,1.72,3.113,3.431,,,4.681
9222,0.6885,0.989,1.5259999999999998,3.505,4.4385,,,4.891
9223,0.5389999999999999,0.965,1.7600000000000002,3.711,3.399,,,4.933
9224,0.6639999999999999,1.186,1.795,3.197,3.276,,,5.348
9225,0.565,1.348,1.93,2.9210000000000003,2.215,,,5.348000000000001
9226,0.27,1.492,2.37,3.755,2.1025,,,5.406000000000001
9227,0.4649999999999999,1.3090000000000002,2.479,4.231999999999999,0.928,,,5.477
9228,0.122,1.464,2.342,4.118,0.6075,,,5.611
9229,0.078,1.483,2.464,4.242,0.5549999999999999,,,5.441
9230,0.296,1.467,2.5490000000000004,4.16,0.5814999999999999,,,5.649
9231,0.4619999999999999,1.429,2.573,4.353,0.3825,,,5.43
9232,0.747,1.557,2.282,4.236000000000001,1.4115000000000002,,,5.6530000000000005
9233,0.879,1.9,2.517,4.356999999999999,3.825,,,5.565
9234,0.831,1.888,2.589,4.492,3.315,,,5.606
9235,0.953,2.247,2.675,4.622,3.389,,,5.353
9236,1.1909999999999998,2.252,2.601,6.741,3.3335,,,5.317
9237,1.544,2.21,4.7940000000000005,9.146,3.3775,,,5.524
9238,3.3200000000000003,2.434,3.274,8.463000000000001,3.184,,,5.363
9239,2.057,2.273,3.141,7.619,3.027,,,5.496
9240,2.157,2.463,3.031,7.782999999999999,2.7665,,,5.689
9241,1.852,2.519,3.052,8.492,2.952,,,5.6240000000000006
9242,1.729,2.53,3.014,8.604,2.959,,,5.4190000000000005
9243,1.889,2.12,3.286,8.123999999999999,2.297,,,5.35
9244,1.5385,2.353,3.036,5.827,2.3165,,,5.41
9245,1.341,2.386,3.0540000000000003,3.645,2.547,,,5.396
9246,2.353,2.505,3.857,3.844,2.591,,,5.452
9247,1.657,2.778,3.1100000000000003,3.098,2.816,,,5.276
9248,1.605,2.368,3.045,2.816,2.739,,,5.183
9249,1.769,2.77,3.034,2.495,3.0385,,,5.164
9250,1.733,2.928,2.968,2.634,2.817,,,5.161
9251,2.001,2.942,2.643,2.64,2.717,,,5.147
9252,1.857,3.093,2.4850000000000003,3.103,2.5865,,,5.098
9253,1.881,3.185,2.64,2.784,2.507,,,4.839
9254,2.105,2.7880000000000003,2.584,2.291,2.4585,,,4.76
9255,2.1,2.95,2.605,2.696,2.4875,,,4.765
9256,2.072,2.983,2.526,3.999,2.1765,,,4.863
9257,2.088,4.049,2.496,4.617,2.176,,,5.083
9258,1.953,5.321999999999999,2.762,5.214,2.166,,,5.019
9259,1.884,5.848000000000001,2.609,5.255,2.0815,,,5.317
9260,2.325,5.465,2.625,5.026,2.225,,,5.628
9261,1.804,5.170999999999999,2.811,4.927,2.098,,,5.5760000000000005
9262,2.1500000000000004,5.674,2.199,4.774,2.2865,,,5.459
9263,2.154,4.283,2.481,4.905,2.339,,,5.647
9264,2.431,4.104,2.355,4.9190000000000005,2.814,,,5.871
9265,2.367,4.143000000000001,2.46,3.987,2.6585,,,5.677
9266,2.372,4.33,2.323,3.027,2.652,,,5.840999999999999
9267,2.467,4.590999999999999,2.489,1.974,2.6385,,,5.756
9268,2.376,4.244,2.239,1.61,2.482,,,5.5600000000000005
9269,2.114,3.772,2.397,1.365,2.2175,,,5.662
9270,2.185,4.642,2.423,1.115,2.3285,,,5.731
9271,2.035,3.968,2.593,1.31,2.37,,,5.404
9272,2.229,4.556,2.547,1.363,2.484,,,5.333
9273,2.325,6.51,2.681,1.444,2.514,,,4.4
9274,2.285,5.7010000000000005,2.575,1.412,2.5985,,,3.99
9275,2.398,4.445,2.6260000000000003,1.556,2.9585,,,3.992
9276,2.725,5.142,2.548,1.586,3.031,,,4.296
9277,2.644,5.738,2.6820000000000004,2.051,3.259,,,3.916
9278,2.425,3.737,2.677,2.462,3.0675,,,4.359
9279,2.598,2.923,2.613,3.29,3.156,,,4.533
9280,2.298,3.096,2.726,3.299,3.1870000000000003,,,5.016
9281,2.441,3.17,2.647,3.101,3.435,,,4.708
9282,3.139,2.858,2.603,3.114,3.5135,,,4.702999999999999
9283,2.729,3.2670000000000003,2.478,2.45,3.713,,,5.1240000000000006
9284,2.535,3.266,2.694,2.318,3.4665,,,4.785
9285,2.518,3.24,2.773,2.465,3.33,,,4.2490000000000006
9286,3.289,3.216,2.728,1.925,3.4665,,,4.393000000000001
9287,4.119,2.9775,2.754,2.047,3.765,,,3.972
9288,3.198,3.111,2.758,1.756,3.285,,,3.989
9289,3.973,2.794,2.93,1.698,2.8425,,,4.037
9290,4.135,2.604,2.857,1.479,2.536,,,4.579
9291,5.112,2.646,2.644,1.626,2.766,,,4.4510000000000005
9292,4.215999999999999,2.355,2.593,1.156,2.908,,,4.447
9293,3.782,2.322,2.929,1.172,2.643,,,4.173
9294,3.143,2.257,2.846,1.004,2.409,,,3.989
9295,3.034,2.126,2.881,0.831,2.4815,,,4.072
9296,3.151,2.357,3.015,0.888,2.532,,,3.872
9297,3.467,2.013,2.973,0.8109999999999999,2.543,,,3.536
9298,3.461,2.091,2.705,0.618,2.6435,,,3.405
9299,3.1980000000000004,2.405,2.829,0.593,3.1865,,,3.584
9300,3.598,2.615,3.043,0.591,3.0645,,,3.601
9301,3.317,2.241,2.847,0.493,2.851,,,3.514
9302,3.549,2.449,2.803,0.49,1.9815,,,3.194
9303,3.561,2.926,2.871,0.558,1.445,,,3.353
9304,3.6020000000000003,2.774,2.374,0.5609999999999999,1.633,,,3.108
9305,3.348,2.79,2.565,0.4519999999999999,1.537,,,3.248
9306,3.391,2.742,2.665,0.523,1.4975,,,3.21
9307,3.241,2.612,2.681,0.528,1.365,,,3.207
9308,2.92,2.63,2.629,0.4529999999999999,0.946,,,3.438
9309,3.036,2.568,2.835,0.426,0.906,,,3.613
9310,2.981,2.16,2.8785,0.387,0.952,,,3.688
9311,3.192,2.314,2.947,0.4009999999999999,0.8200000000000001,,,3.677
9312,3.085,2.273,2.795,0.42,0.8220000000000001,,,3.539
9313,3.034,1.92,2.602,0.607,0.782,,,3.5730000000000004
9314,3.238,1.965,3.045,0.575,0.79,,,3.572
9315,2.935,2.142,2.5730000000000004,0.5770000000000001,0.692,,,3.515
9316,3.071,2.172,2.3415,0.6659999999999999,0.694,,,3.135
9317,2.94,2.115,2.477,0.628,0.755,,,3.272
9318,2.59,2.302,2.56,0.665,0.972,,,3.308
9319,2.637,1.857,2.1375,0.649,0.9965,,,3.337
9320,2.444,1.681,2.778,0.6769999999999999,0.859,,,3.342
